"vehicle_category_id","child_sequence","grandchild_sequence","boarding_area_id"
"D6","5","","229271"
"D6","6","","229271"
"D6","1","","229272"
"D6","2","","229272"
"D6","3","","229272"
"D6","4","","229272"
"D6","5","","229272"
"D6","6","","229272"
"D6","1","","229273"
"D6","2","","229273"
"D6","3","","229273"
"D6","4","","229273"
"D6","5","","229273"
"D6","6","","229273"
"D6","1","","229351"
"D6","2","","229351"
"D6","3","","229351"
"D6","4","","229351"
"D6","5","","229351"
"D6","6","","229351"
"D6","1","","229352"
"D6","2","","229352"
"D6","3","","229352"
"D6","4","","229352"
"D6","5","","229352"
"D6","6","","229352"
"D6","1","","229354"
"D6","2","","229354"
"D6","3","","229354"
"D6","4","","229354"
"D6","5","","229354"
"D6","6","","229354"
"D6","1","","2303151"
"D6","2","","2303151"
"D6","3","","2303151"
"D6","4","","2303151"
"D6","5","","2303151"
"D6","6","","2303151"
"D6","1","","2303152"
"D6","2","","2303152"
"D6","3","","2303152"
"D6","4","","2303152"
"D6","5","","2303152"
"D6","6","","2303152"
"D6","1","","2500371"
"D6","2","","2500371"
"D6","3","","2500371"
"D6","4","","2500371"
"D6","5","","2500371"
"D6","6","","2500371"
"D6","1","","2500372"
"D6","2","","2500372"
"D6","3","","2500372"
"D6","4","","2500372"
"D6","5","","2500372"
"D6","6","","2500372"
"D6","1","","2500381"
"D6","2","","2500381"
"D6","3","","2500381"
"D6","4","","2500381"
"D6","5","","2500381"
"D6","6","","2500381"
"D6","1","","2500391"
"D6","2","","2500391"
"D6","3","","2500391"
"D6","4","","2500391"
"D6","5","","2500391"
"D6","6","","2500391"
"D6","1","","2500392"
"D6","2","","2500392"
"D6","3","","2500392"
"D6","4","","2500392"
"D6","5","","2500392"
"D6","6","","2500392"
"D6","1","","2500401"
"D6","2","","2500401"
"D6","3","","2500401"
"D6","4","","2500401"
"D6","5","","2500401"
"D6","6","","2500401"
"D6","1","","2500402"
"D6","2","","2500402"
"D6","3","","2500402"
"D6","4","","2500402"
"D6","5","","2500402"
"D6","6","","2500402"
"D6","1","","2505101"
"D6","2","","2505101"
"D6","3","","2505101"
"D6","4","","2505101"
"D6","5","","2505101"
"D6","6","","2505101"
"D6","1","","2505111"
"D6","2","","2505111"
"D6","3","","2505111"
"D6","4","","2505111"
"D6","5","","2505111"
"D6","6","","2505111"
"D6","1","","250581"
"D6","2","","250581"
"D6","3","","250581"
"D6","4","","250581"
"D6","5","","250581"
"D6","6","","250581"
"D6","1","","250582"
"D6","2","","250582"
"D6","3","","250582"
"D6","4","","250582"
"D6","5","","250582"
"D6","6","","250582"
"D6","1","","250592"
"D6","2","","250592"
"D6","3","","250592"
"D6","4","","250592"
"D6","5","","250592"
"D6","6","","250592"
"D6","1","","2508151"
"D6","2","","2508151"
"D6","3","","2508151"
"D6","4","","2508151"
"D6","5","","2508151"
"D6","6","","2508151"
"D6","1","","2508152"
"D6","2","","2508152"
"D6","3","","2508152"
"D6","4","","2508152"
"D6","5","","2508152"
"D6","6","","2508152"
"D6","1","","2508161"
"D6","2","","2508161"
"D6","3","","2508161"
"D6","4","","2508161"
"D6","5","","2508161"
"D6","6","","2508161"
"D6","1","","2508162"
"D6","2","","2508162"
"D6","3","","2508162"
"D6","4","","2508162"
"D6","5","","2508162"
"D6","6","","2508162"
"D6","1","","2508171"
"D6","2","","2508171"
"D6","3","","2508171"
"D6","4","","2508171"
"D6","5","","2508171"
"D6","6","","2508171"
"D6","1","","2508172"
"D6","2","","2508172"
"D6","3","","2508172"
"D6","4","","2508172"
"D6","5","","2508172"
"D6","6","","2508172"
"D6","1","","2508181"
"D6","2","","2508181"
"D6","3","","2508181"
"D6","4","","2508181"
"D6","5","","2508181"
"D6","6","","2508181"
"D6","1","","2508182"
"D6","2","","2508182"
"D6","3","","2508182"
"D6","4","","2508182"
"D6","5","","2508182"
"D6","6","","2508182"
"D6","1","","2515111"
"D6","2","","2515111"
"D6","3","","2515111"
"D6","4","","2515111"
"D6","5","","2515111"
"D6","6","","2515111"
"D6","1","","2515112"
"D6","2","","2515112"
"D6","3","","2515112"
"D6","4","","2515112"
"D6","5","","2515112"
"D6","6","","2515112"
"D6","1","","2515121"
"D6","2","","2515121"
"D6","3","","2515121"
"D6","4","","2515121"
"D6","5","","2515121"
"D6","6","","2515121"
"D6","1","","2515122"
"D6","2","","2515122"
"D6","3","","2515122"
"D6","4","","2515122"
"D6","5","","2515122"
"D6","6","","2515122"
"D6","1","","2515131"
"D6","2","","2515131"
"D6","3","","2515131"
"D6","4","","2515131"
"D6","5","","2515131"
"D6","6","","2515131"
"D6","1","","2515132"
"D6","2","","2515132"
"D6","3","","2515132"
"D6","4","","2515132"
"D6","5","","2515132"
"D6","6","","2515132"
"D6","1","","2515141"
"D6","2","","2515141"
"D6","3","","2515141"
"D6","4","","2515141"
"D6","5","","2515141"
"D6","6","","2515141"
"D6","1","","2515142"
"D6","2","","2515142"
"D6","3","","2515142"
"D6","4","","2515142"
"D6","5","","2515142"
"D6","6","","2515142"
"D6","1","","2515143"
"D6","2","","2515143"
"D6","3","","2515143"
"D6","4","","2515143"
"D6","5","","2515143"
"D6","6","","2515143"
"D6","1","","2515151"
"D6","2","","2515151"
"D6","3","","2515151"
"D6","4","","2515151"
"D6","5","","2515151"
"D6","6","","2515151"
"D6","1","","2515152"
"D6","2","","2515152"
"D6","3","","2515152"
"D6","4","","2515152"
"D6","5","","2515152"
"D6","6","","2515152"
"D6","1","","251671"
"D6","2","","251671"
"D6","3","","251671"
"D6","4","","251671"
"D6","5","","251671"
"D6","6","","251671"
"D6","1","","251672"
"D6","2","","251672"
"D6","3","","251672"
"D6","4","","251672"
"D6","5","","251672"
"D6","6","","251672"
"D6","1","","251781"
"D6","2","","251781"
"D6","3","","251781"
"D6","4","","251781"
"D6","5","","251781"
"D6","6","","251781"
"D6","1","","251782"
"D6","2","","251782"
"D6","3","","251782"
"D6","4","","251782"
"D6","5","","251782"
"D6","6","","251782"
"D6","1","","2518131"
"D6","2","","2518131"
"D6","3","","2518131"
"D6","4","","2518131"
"D6","5","","2518131"
"D6","6","","2518131"
"D6","1","","2518132"
"D6","2","","2518132"
"D6","3","","2518132"
"D6","4","","2518132"
"D6","5","","2518132"
"D6","6","","2518132"
"D6","1","","2518141"
"D6","2","","2518141"
"D6","3","","2518141"
"D6","4","","2518141"
"D6","5","","2518141"
"D6","6","","2518141"
"D6","1","","2518142"
"D6","2","","2518142"
"D6","3","","2518142"
"D6","4","","2518142"
"D6","5","","2518142"
"D6","6","","2518142"
"D6","1","","2518151"
"D6","2","","2518151"
"D6","3","","2518151"
"D6","4","","2518151"
"D6","5","","2518151"
"D6","6","","2518151"
"D6","1","","2518152"
"D6","2","","2518152"
"D6","3","","2518152"
"D6","4","","2518152"
"D6","5","","2518152"
"D6","6","","2518152"
"D6","1","","2519131"
"D6","2","","2519131"
"D6","3","","2519131"
"D6","4","","2519131"
"D6","5","","2519131"
"D6","6","","2519131"
"D6","1","","2519132"
"D6","2","","2519132"
"D6","3","","2519132"
"D6","4","","2519132"
"D6","5","","2519132"
"D6","6","","2519132"
"D6","1","","2526161"
"D6","2","","2526161"
"D6","3","","2526161"
"D6","4","","2526161"
"D6","5","","2526161"
"D6","1","","2526171"
"D6","2","","2526171"
"D6","3","","2526171"
"D6","4","","2526171"
"D6","5","","2526171"
"D6","6","","2526171"
"D6","1","","2526172"
"D6","2","","2526172"
"D6","3","","2526172"
"D6","4","","2526172"
"D6","5","","2526172"
"D6","6","","2526172"
"D6","1","","2527161"
"D6","2","","2527161"
"D6","3","","2527161"
"D6","4","","2527161"
"D6","5","","2527161"
"D6","6","","2527161"
"D6","1","","2527162"
"D6","2","","2527162"
"D6","3","","2527162"
"D6","4","","2527162"
"D6","5","","2527162"
"D6","6","","2527162"
"D6","1","","2529201"
"D6","2","","2529201"
"D6","3","","2529201"
"D6","4","","2529201"
"D6","5","","2529201"
"D6","6","","2529201"
"D6","1","","2529219"
"D6","2","","2529219"
"D6","3","","2529219"
"D6","4","","2529219"
"D6","5","","2529219"
"D6","6","","2529219"
"D6","1","","2529220"
"D6","2","","2529220"
"D6","3","","2529220"
"D6","4","","2529220"
"D6","5","","2529220"
"D6","6","","2529220"
"D6","1","","2530231"
"D6","2","","2530231"
"D6","3","","2530231"
"D6","4","","2530231"
"D6","5","","2530231"
"D6","6","","2530231"
"D6","1","","2530232"
"D6","2","","2530232"
"D6","3","","2530232"
"D6","4","","2530232"
"D6","5","","2530232"
"D6","6","","2530232"
"D6","1","","2530233"
"D6","2","","2530233"
"D6","3","","2530233"
"D6","4","","2530233"
"D6","5","","2530233"
"D6","6","","2530233"
"D6","1","","2533201"
"D6","2","","2533201"
"D6","3","","2533201"
"D6","4","","2533201"
"D6","5","","2533201"
"D6","6","","2533201"
"D6","1","","2533211"
"D6","2","","2533211"
"D6","3","","2533211"
"D6","4","","2533211"
"D6","5","","2533211"
"D6","6","","2533211"
"D6","1","","2533212"
"D6","2","","2533212"
"D6","3","","2533212"
"D6","4","","2533212"
"D6","5","","2533212"
"D6","6","","2533212"
"D6","1","","2533221"
"D6","2","","2533221"
"D6","3","","2533221"
"D6","4","","2533221"
"D6","5","","2533221"
"D6","6","","2533221"
"D6","1","","2750491"
"D6","2","","2750491"
"D6","3","","2750491"
"D6","4","","2750491"
"D6","5","","2750491"
"D6","6","","2750491"
"D6","1","","2750492"
"D6","2","","2750492"
"D6","3","","2750492"
"D6","4","","2750492"
"D6","5","","2750492"
"D6","6","","2750492"
"D6","1","","2750502"
"D6","2","","2750502"
"D6","3","","2750502"
"D6","4","","2750502"
"D6","5","","2750502"
"D6","6","","2750502"
"D6","1","","2750511"
"D6","2","","2750511"
"D6","3","","2750511"
"D6","4","","2750511"
"D6","5","","2750511"
"D6","6","","2750511"
"D6","1","","2750512"
"D6","2","","2750512"
"D6","3","","2750512"
"D6","4","","2750512"
"D6","5","","2750512"
"D6","6","","2750512"
"D6","1","","2750513"
"D6","2","","2750513"
"D6","3","","2750513"
"D6","4","","2750513"
"D6","5","","2750513"
"D6","6","","2750513"
"D6","1","","277371"
"D6","2","","277371"
"D6","3","","277371"
"D6","4","","277371"
"D6","5","","277371"
"D6","6","","277371"
"D6","1","","277372"
"D6","2","","277372"
"D6","3","","277372"
"D6","4","","277372"
"D6","5","","277372"
"D6","6","","277372"
"D6","1","","277381"
"D6","2","","277381"
"D6","3","","277381"
"D6","4","","277381"
"D6","5","","277381"
"D6","6","","277381"
"D6","1","","2774111"
"D6","2","","2774111"
"D6","3","","2774111"
"D6","4","","2774111"
"D6","5","","2774111"
"D6","6","","2774111"
"D6","1","","2774112"
"D6","2","","2774112"
"D6","3","","2774112"
"D6","4","","2774112"
"D6","5","","2774112"
"D6","6","","2774112"
"D6","1","","2774121"
"D6","2","","2774121"
"D6","3","","2774121"
"D6","4","","2774121"
"D6","5","","2774121"
"D6","6","","2774121"
"D6","1","","2774122"
"D6","2","","2774122"
"D6","3","","2774122"
"D6","4","","2774122"
"D6","5","","2774122"
"D6","6","","2774122"
"D6","1","","277661"
"D6","2","","277661"
"D6","3","","277661"
"D6","4","","277661"
"D6","5","","277661"
"D6","6","","277661"
"D6","1","","277662"
"D6","2","","277662"
"D6","3","","277662"
"D6","4","","277662"
"D6","5","","277662"
"D6","6","","277662"
"D6","1","","2777191"
"D6","2","","2777191"
"D6","3","","2777191"
"D6","4","","2777191"
"D6","5","","2777191"
"D6","6","","2777191"
"D6","1","","2777192"
"D6","2","","2777192"
"D6","3","","2777192"
"D6","4","","2777192"
"D6","5","","2777192"
"D6","6","","2777192"
"D6","1","","2777201"
"D6","2","","2777201"
"D6","3","","2777201"
"D6","4","","2777201"
"D6","5","","2777201"
"D6","6","","2777201"
"D6","1","","2777202"
"D6","2","","2777202"
"D6","3","","2777202"
"D6","4","","2777202"
"D6","5","","2777202"
"D6","6","","2777202"
"D6","1","","277871"
"D6","2","","277871"
"D6","3","","277871"
"D6","4","","277871"
"D6","5","","277871"
"D6","6","","277871"
"D6","1","","277872"
"D6","2","","277872"
"D6","3","","277872"
"D6","4","","277872"
"D6","5","","277872"
"D6","6","","277872"
"D6","1","","277881"
"D6","2","","277881"
"D6","3","","277881"
"D6","4","","277881"
"D6","5","","277881"
"D6","6","","277881"
"D6","1","","277882"
"D6","2","","277882"
"D6","3","","277882"
"D6","4","","277882"
"D6","5","","277882"
"D6","6","","277882"
"D6","1","","277941"
"D6","2","","277941"
"D6","3","","277941"
"D6","4","","277941"
"D6","5","","277941"
"D6","6","","277941"
"D6","1","","277942"
"D6","2","","277942"
"D6","3","","277942"
"D6","4","","277942"
"D6","5","","277942"
"D6","6","","277942"
"D6","1","","2780201"
"D6","2","","2780201"
"D6","3","","2780201"
"D6","4","","2780201"
"D6","5","","2780201"
"D6","6","","2780201"
"D6","1","","2780202"
"D6","2","","2780202"
"D6","3","","2780202"
"D6","4","","2780202"
"D6","5","","2780202"
"D6","6","","2780202"
"D6","1","","2780211"
"D6","2","","2780211"
"D6","3","","2780211"
"D6","4","","2780211"
"D6","5","","2780211"
"D6","6","","2780211"
"D6","1","","2780212"
"D6","2","","2780212"
"D6","3","","2780212"
"D6","4","","2780212"
"D6","5","","2780212"
"D6","6","","2780212"
"D6","1","","2780221"
"D6","2","","2780221"
"D6","3","","2780221"
"D6","4","","2780221"
"D6","5","","2780221"
"D6","6","","2780221"
"D6","1","","2780222"
"D6","2","","2780222"
"D6","3","","2780222"
"D6","4","","2780222"
"D6","5","","2780222"
"D6","6","","2780222"
"D6","1","","2782181"
"D6","2","","2782181"
"D6","3","","2782181"
"D6","4","","2782181"
"D6","5","","2782181"
"D6","6","","2782181"
"D6","1","","2782182"
"D6","2","","2782182"
"D6","3","","2782182"
"D6","4","","2782182"
"D6","5","","2782182"
"D6","6","","2782182"
"D6","1","","278331"
"D6","2","","278331"
"D6","3","","278331"
"D6","4","","278331"
"D6","5","","278331"
"D6","6","","278331"
"D6","1","","278332"
"D6","2","","278332"
"D6","3","","278332"
"D6","4","","278332"
"D6","5","","278332"
"D6","6","","278332"
"D6","1","","278421"
"D6","2","","278421"
"D6","3","","278421"
"D6","4","","278421"
"D6","5","","278421"
"D6","6","","278421"
"D6","1","","278422"
"D6","2","","278422"
"D6","3","","278422"
"D6","4","","278422"
"D6","5","","278422"
"D6","6","","278422"
"D6","1","","278561"
"D6","2","","278561"
"D6","3","","278561"
"D6","4","","278561"
"D6","5","","278561"
"D6","6","","278561"
"D6","1","","278562"
"D6","2","","278562"
"D6","3","","278562"
"D6","4","","278562"
"D6","5","","278562"
"D6","6","","278562"
"D6","1","","278641"
"D6","2","","278641"
"D6","3","","278641"
"D6","4","","278641"
"D6","5","","278641"
"D6","6","","278641"
"D6","1","","278642"
"D6","2","","278642"
"D6","3","","278642"
"D6","4","","278642"
"D6","5","","278642"
"D6","6","","278642"
"D6","1","","278651"
"D6","2","","278651"
"D6","3","","278651"
"D6","4","","278651"
"D6","5","","278651"
"D6","6","","278651"
"D6","1","","278652"
"D6","2","","278652"
"D6","3","","278652"
"D6","4","","278652"
"D6","5","","278652"
"D6","6","","278652"
"D6","1","","2790141"
"D6","2","","2790141"
"D6","3","","2790141"
"D6","4","","2790141"
"D6","5","","2790141"
"D6","6","","2790141"
"D6","1","","2790142"
"D6","2","","2790142"
"D6","3","","2790142"
"D6","4","","2790142"
"D6","5","","2790142"
"D6","6","","2790142"
"D6","1","","2790151"
"D6","1","","2790152"
"D8","1","","2000321"
"D8","2","","2000321"
"D8","3","","2000321"
"D8","4","","2000321"
"D8","5","","2000321"
"D8","6","","2000321"
"D8","7","","2000321"
"D8","8","","2000321"
"D8","1","","2000322"
"D8","2","","2000322"
"D8","3","","2000322"
"D8","4","","2000322"
"D8","5","","2000322"
"D8","6","","2000322"
"D8","7","","2000322"
"D8","8","","2000322"
"D8","1","","2000323"
"D8","2","","2000323"
"D8","3","","2000323"
"D8","4","","2000323"
"D8","5","","2000323"
"D8","6","","2000323"
"D8","7","","2000323"
"D8","8","","2000323"
"D8","1","","2000324"
"D8","2","","2000324"
"D8","3","","2000324"
"D8","4","","2000324"
"D8","5","","2000324"
"D8","6","","2000324"
"D8","7","","2000324"
"D8","8","","2000324"
"D8","1","","2000326"
"D8","2","","2000326"
"D8","3","","2000326"
"D8","4","","2000326"
"D8","5","","2000326"
"D8","6","","2000326"
"D8","7","","2000326"
"D8","8","","2000326"
"D8","1","","2000327"
"D8","2","","2000327"
"D8","3","","2000327"
"D8","4","","2000327"
"D8","5","","2000327"
"D8","6","","2000327"
"D8","7","","2000327"
"D8","8","","2000327"
"D8","1","","2000329"
"D8","2","","2000329"
"D8","3","","2000329"
"D8","4","","2000329"
"D8","5","","2000329"
"D8","6","","2000329"
"D8","7","","2000329"
"D8","8","","2000329"
"D8","1","","2000330"
"D8","2","","2000330"
"D8","3","","2000330"
"D8","4","","2000330"
"D8","5","","2000330"
"D8","6","","2000330"
"D8","7","","2000330"
"D8","8","","2000330"
"D8","1","","2000331"
"D8","2","","2000331"
"D8","3","","2000331"
"D8","4","","2000331"
"D8","5","","2000331"
"D8","6","","2000331"
"D8","7","","2000331"
"D8","8","","2000331"
"D8","1","","2000332"
"D8","2","","2000332"
"D8","3","","2000332"
"D8","4","","2000332"
"D8","5","","2000332"
"D8","6","","2000332"
"D8","7","","2000332"
"D8","8","","2000332"
"D8","1","","2000333"
"D8","2","","2000333"
"D8","3","","2000333"
"D8","4","","2000333"
"D8","5","","2000333"
"D8","6","","2000333"
"D8","7","","2000333"
"D8","8","","2000333"
"D8","1","","2000334"
"D8","2","","2000334"
"D8","3","","2000334"
"D8","4","","2000334"
"D8","5","","2000334"
"D8","6","","2000334"
"D8","7","","2000334"
"D8","8","","2000334"
"D8","1","","2015131"
"D8","2","","2015131"
"D8","3","","2015131"
"D8","4","","2015131"
"D8","5","","2015131"
"D8","6","","2015131"
"D8","7","","2015131"
"D8","8","","2015131"
"D8","1","","2015132"
"D8","2","","2015132"
"D8","3","","2015132"
"D8","4","","2015132"
"D8","5","","2015132"
"D8","6","","2015132"
"D8","7","","2015132"
"D8","8","","2015132"
"D8","1","","2015133"
"D8","2","","2015133"
"D8","3","","2015133"
"D8","4","","2015133"
"D8","5","","2015133"
"D8","6","","2015133"
"D8","7","","2015133"
"D8","8","","2015133"
"D8","1","","2015134"
"D8","2","","2015134"
"D8","3","","2015134"
"D8","4","","2015134"
"D8","5","","2015134"
"D8","6","","2015134"
"D8","7","","2015134"
"D8","8","","2015134"
"D8","1","","2015135"
"D8","2","","2015135"
"D8","3","","2015135"
